누적투자유치금액,기업추천수,지역명,투자일자,투자단계명,투자금액,기업가치금액,앱스토어 등록,구글플레이 등록,설립일자_분류,기술스택_개수,산업구분명_분류
300000000.0,2,수도권,20120701,투자 단계 비공개,300000000.0,,1,1,2017년 이전,1,IT
300000000.0,1,수도권,20140324,Angel,300000000.0,,0,0,2017년 이전,7,IT
4000000000.0,26,수도권,20200101,Angel,1000000000.0,,0,0,2017년 이후,4,IT
200000000.0,5,수도권,20180413,투자 단계 비공개,200000000.0,,0,1,2017년 이후,14,IT
50000000.0,1,비수도권,20200825,Seed,50000000.0,500000000.0,0,0,2017년 이후,8,IT
150000000.0,1,수도권,20201230,투자 단계 비공개,150000000.0,3000000000.0,0,0,2017년 이후,8,None IT
300000000.0,2,비수도권,20181128,투자 단계 비공개,300000000.0,2000000000.0,1,1,2017년 이전,8,None IT
20000000000.0,5,수도권,20180401,Angel,20000000000.0,,0,0,2017년 이후,12,IT
220000000.0,0,수도권,20170720,Series A,,,0,0,2017년 이전,16,IT
100000000.0,0,비수도권,20140605,투자 단계 비공개,100000000.0,,0,0,2017년 이전,1,IT
10000000000.0,18,수도권,20171117,투자 단계 비공개,10000000000.0,,1,1,2017년 이전,1,IT
1500000062.0,4,비수도권,20200715,투자 단계 비공개,1300000000.0,,0,0,2017년 이후,1,None IT
5700000000.0,11,수도권,20210730,Series A,5700000000.0,,0,0,2017년 이전,43,IT
4600000000.0,5,수도권,20180220,Series A,1100000000.0,,1,1,2017년 이전,37,IT
1000000000.0,7,수도권,20180619,Seed,1000000000.0,5000000000.0,0,0,2017년 이후,29,IT
800000000.0,3,수도권,20200228,Seed,800000000.0,,0,0,2017년 이후,11,IT
2050000000.0,7,수도권,20200106,Angel,300000000.0,,0,0,2017년 이후,1,IT
9999940673.0,12,수도권,20191212,투자 단계 비공개,999990241.0,,0,0,2017년 이후,8,IT
6000000000.0,9,수도권,20201207,Series A,5000000000.0,,1,1,2017년 이후,15,IT
210000000.0,3,수도권,20181224,투자 단계 비공개,10000000.0,1000000000.0,0,0,2017년 이전,1,IT
570000000.0,1,수도권,20160609,투자 단계 비공개,570000000.0,,0,0,2017년 이전,1,IT
1374000000.0,5,수도권,20150323,투자 단계 비공개,374000000.0,9302000000.0,1,1,2017년 이전,30,IT
3960000000.0,9,수도권,20190810,투자 단계 비공개,690000000.0,,1,1,2017년 이후,42,IT
4000000000.0,30,수도권,20200330,Series A,4000000000.0,,0,0,2017년 이후,24,None IT
35000000.0,1,수도권,20140601,투자 단계 비공개,35000000.0,,0,0,2017년 이전,1,IT
160701100.0,0,비수도권,20171130,투자 단계 비공개,100000000.0,,0,0,2017년 이전,4,None IT
2000000000.0,7,수도권,20191021,Series A,2000000000.0,,1,1,2017년 이전,2,IT
700000000.0,0,수도권,20150301,Seed,,,0,0,2017년 이전,16,IT
3000000000.0,9,수도권,20210426,Series A,3000000000.0,,0,0,2017년 이후,33,IT
700000000.0,5,수도권,20190628,투자 단계 비공개,200000000.0,,0,0,2017년 이후,25,IT
2700000000.0,13,비수도권,20200410,투자 단계 비공개,500000000.0,,0,0,2017년 이전,11,IT
500000000.0,4,수도권,20211105,Seed,500000000.0,,0,0,2017년 이후,24,IT
2200000000.0,8,수도권,20210409,투자 단계 비공개,600000000.0,,1,1,2017년 이후,22,None IT
400000000.0,9,수도권,20190211,투자 단계 비공개,400000000.0,,0,0,2017년 이후,17,IT
500000000.0,1,수도권,20190916,투자 단계 비공개,500000000.0,,0,0,2017년 이후,1,None IT
600000000.0,3,수도권,20190109,투자 단계 비공개,600000000.0,,0,0,2017년 이후,12,IT
1519000000.0,12,수도권,20160601,투자 단계 비공개,,,0,0,2017년 이전,29,IT
1200000000.0,1,수도권,20161124,투자 단계 비공개,1200000000.0,,0,0,2017년 이전,1,None IT
540000000.0,12,수도권,20210623,Seed,500000000.0,3300000000.0,1,1,2017년 이후,7,None IT
10700000000.0,10,수도권,20140701,투자 단계 비공개,2000000000.0,,0,0,2017년 이전,45,IT
2000000000.0,4,수도권,20160314,투자 단계 비공개,500000000.0,,0,0,2017년 이전,19,IT
11250000.0,0,수도권,20150901,투자 단계 비공개,11250000.0,,0,0,2017년 이전,1,None IT
10000000000.0,1,수도권,20201111,Series A,10000000000.0,,0,1,2017년 이후,1,IT
190000000000.0,4,수도권,20100801,투자 단계 비공개,3300000000.0,,1,1,2017년 이전,1,IT
300000000.0,6,수도권,20170901,투자 단계 비공개,300000000.0,,0,0,2017년 이전,13,IT
10600000000.0,46,수도권,20200217,Series A,,,1,1,2017년 이후,43,IT
7000000000.0,6,수도권,20150501,투자 단계 비공개,,,0,0,2017년 이전,1,IT
500000000.0,0,수도권,20150915,투자 단계 비공개,500000000.0,,1,1,2017년 이전,9,IT
1405000000.0,3,수도권,20180627,해당없음,500000000.0,,0,0,2017년 이후,10,None IT
1550040000.0,1,수도권,20210517,Seed,999000000.0,20000000000.0,0,0,2017년 이후,20,IT
5700000000.0,15,수도권,20180214,Series A,800000000.0,,0,0,2017년 이전,17,IT
1300000000.0,4,비수도권,20210524,투자 단계 비공개,300000000.0,,1,1,2017년 이후,20,IT
99990000.0,0,수도권,20140101,투자 단계 비공개,99990000.0,,0,0,2017년 이전,1,None IT
10000000000.0,1,수도권,20180131,투자 단계 비공개,10000000000.0,,0,0,2017년 이후,1,IT
200000000.0,0,비수도권,20151201,투자 단계 비공개,200000000.0,,0,0,2017년 이전,1,IT
99940000.0,1,수도권,20200120,Seed,99940000.0,2000000000.0,0,0,2017년 이후,22,IT
16000000000.0,1,수도권,20000406,투자 단계 비공개,15000000000.0,,0,0,2017년 이전,1,None IT
20000000.0,0,비수도권,20150801,투자 단계 비공개,20000000.0,,0,0,2017년 이전,1,None IT
220000000.0,0,수도권,20200601,해당없음,70000000.0,,0,0,2017년 이후,1,None IT
10000000000.0,16,수도권,20210624,투자 단계 비공개,8000000000.0,,0,0,2017년 이전,1,IT
1546170300.0,2,수도권,20191023,Seed,200010300.0,,0,0,2017년 이후,12,None IT
125000000.0,0,수도권,20140115,투자 단계 비공개,50000000.0,,0,0,2017년 이전,1,IT
200000000.0,25,수도권,20180927,투자 단계 비공개,,,0,0,2017년 이전,33,IT
4100000000.0,7,수도권,20181001,Series A,4000000000.0,,0,0,2017년 이전,1,IT
250000000.0,0,수도권,20170414,투자 단계 비공개,250000000.0,,0,0,2017년 이전,9,IT
1000000000.0,2,수도권,20150818,투자 단계 비공개,1000000000.0,,1,1,2017년 이전,12,IT
200000000.0,1,수도권,20180501,투자 단계 비공개,200000000.0,,0,0,2017년 이후,9,None IT
5880000000.0,2,수도권,20180131,Series A,5400000000.0,,1,1,2017년 이전,10,IT
2940000000.0,7,수도권,20190902,Series A,2500000000.0,,1,1,2017년 이후,23,IT
100000000.0,1,수도권,20180207,Seed,100000000.0,,0,0,2017년 이후,13,None IT
5500000000.0,3,수도권,20160801,Series A,5500000000.0,,0,0,2017년 이전,14,IT
120000000.0,7,수도권,20200805,Angel,120000000.0,2000000000.0,0,0,2017년 이후,15,IT
180000000.0,5,수도권,20180801,투자 단계 비공개,80000000.0,,0,1,2017년 이후,29,IT
1500000000.0,5,수도권,20200229,Series A,1000000000.0,,1,1,2017년 이전,1,IT
2000000000.0,1,수도권,20191118,Series A,2000000000.0,,0,0,2017년 이후,1,None IT
5500000000.0,6,수도권,20210227,투자 단계 비공개,100000000.0,,0,0,2017년 이후,13,IT
500000000.0,3,수도권,20170220,투자 단계 비공개,400000000.0,,0,0,2017년 이후,21,IT
1000000.0,0,수도권,20160728,투자 단계 비공개,1000000.0,,0,0,2017년 이후,1,None IT
1148000000.0,3,수도권,20190326,투자 단계 비공개,68000000.0,3400000000.0,0,0,2017년 이후,24,IT
700000000.0,1,수도권,20160401,투자 단계 비공개,700000000.0,,1,1,2017년 이전,14,IT
6000000000.0,8,수도권,20180905,Series A,3000000000.0,,0,0,2017년 이전,3,None IT
6150000000.0,46,수도권,20210115,투자 단계 비공개,1000000000.0,,0,0,2017년 이전,65,IT
500000000.0,5,수도권,20181019,투자 단계 비공개,,,0,0,2017년 이전,11,IT
100009000.0,14,수도권,20200601,Seed,100009000.0,1400000000.0,0,0,2017년 이후,19,IT
100000000.0,0,수도권,20160901,Angel,100000000.0,2000000000.0,1,1,2017년 이전,4,IT
430000000.0,1,수도권,20210429,Angel,200000000.0,2500000000.0,0,0,2017년 이후,1,IT
150000000.0,1,수도권,20180710,Angel,150000000.0,,0,0,2017년 이후,1,IT
1000000000.0,1,비수도권,20161130,투자 단계 비공개,100000000.0,5000000000.0,0,0,2017년 이전,1,IT
1000000000.0,2,수도권,20170309,Seed,1000000000.0,3500000000.0,0,1,2017년 이후,1,IT
330000000.0,3,수도권,20170228,Angel,30000000.0,1200000000.0,0,0,2017년 이전,23,IT
200000000.0,0,수도권,20120420,투자 단계 비공개,100000000.0,,1,1,2017년 이전,1,IT
3000000000.0,8,수도권,20170404,Seed,,,0,0,2017년 이후,9,IT
1500000000.0,3,수도권,20160104,Seed,,,1,1,2017년 이전,40,IT
2000000000.0,1,비수도권,20171101,Series A,2000000000.0,10000000000.0,0,0,2017년 이전,15,IT
8000000000.0,0,수도권,20160121,투자 단계 비공개,7000000000.0,,1,1,2017년 이전,1,IT
80000000.0,0,비수도권,20150825,Seed,80000000.0,,0,1,2017년 이전,1,IT
2500000.0,3,비수도권,20170908,투자 단계 비공개,2000000.0,,0,0,2017년 이전,10,None IT
300000000.0,2,수도권,20201125,투자 단계 비공개,300000000.0,,0,0,2017년 이후,1,IT
1700000000.0,9,수도권,20170804,투자 단계 비공개,700000000.0,,0,1,2017년 이전,1,IT
8500000000.0,14,수도권,20211127,투자 단계 비공개,,,1,1,2017년 이전,27,IT
1190000000.0,0,수도권,20150901,투자 단계 비공개,200000000.0,,0,0,2017년 이전,1,None IT
400000000.0,2,수도권,20190603,Seed,400000000.0,,0,0,2017년 이후,1,None IT
678750000.0,0,비수도권,20170629,Seed,245000000.0,3176250000.0,0,0,2017년 이전,1,None IT
2640000000.0,2,수도권,20170831,Seed,2640000000.0,,0,0,2017년 이전,30,None IT
500000000.0,10,수도권,20181107,Seed,,,0,0,2017년 이후,13,IT
500000000.0,2,비수도권,20190823,Angel,100000000.0,7000000000.0,0,0,2017년 이후,1,None IT
2650000000.0,17,수도권,20190613,Seed,150000000.0,,1,1,2017년 이후,12,IT
35000000.0,0,수도권,20130531,투자 단계 비공개,35000000.0,,0,0,2017년 이전,1,IT
200000000.0,0,비수도권,20151001,투자 단계 비공개,200000000.0,,0,0,2017년 이전,1,IT
14000000000.0,21,수도권,20190130,Series A,3000000000.0,,0,0,2017년 이전,13,IT
50000000.0,0,수도권,20160430,투자 단계 비공개,50000000.0,,0,0,2017년 이후,1,None IT
600000000.0,0,수도권,20210819,Seed,300000000.0,,0,0,2017년 이후,14,IT
2700000000.0,6,수도권,20191008,Angel,1200000000.0,,0,0,2017년 이후,29,None IT
20900000000.0,17,수도권,20180430,Series A,8000000000.0,,1,1,2017년 이후,23,IT
22500000000.0,11,수도권,20170103,Series A,3800000000.0,,1,1,2017년 이전,9,IT
3500000000.0,0,수도권,20141007,투자 단계 비공개,3500000000.0,,1,1,2017년 이전,1,IT
3100000000.0,14,수도권,20150318,투자 단계 비공개,1000000000.0,,0,1,2017년 이전,18,IT
200000000.0,0,수도권,20181201,Series A,200000000.0,4000000000.0,0,0,2017년 이후,1,IT
300000000.0,4,수도권,20181231,투자 단계 비공개,300000000.0,,1,1,2017년 이전,17,IT
1000000000.0,0,수도권,20181109,Seed,,,0,0,2017년 이전,6,None IT
600000000.0,0,수도권,20180501,Angel,,,0,0,2017년 이후,24,IT
35500000000.0,20,수도권,20170401,Seed,1000000000.0,,1,1,2017년 이후,18,IT
150000000.0,0,수도권,20150901,투자 단계 비공개,100000000.0,,0,0,2017년 이전,1,None IT
9000000.0,0,비수도권,20150801,투자 단계 비공개,5000000.0,,0,0,2017년 이전,1,None IT
1550000000.0,0,수도권,20160530,투자 단계 비공개,550000000.0,,1,0,2017년 이전,19,IT
18220000000.0,11,수도권,20160824,Series A,5400000000.0,,1,1,2017년 이전,32,IT
64300000.0,0,수도권,20140521,투자 단계 비공개,64300000.0,,0,1,2017년 이전,1,IT
1625000000.0,5,수도권,20191213,Seed,220000000.0,2100000000.0,1,1,2017년 이후,21,IT
2000000000.0,9,수도권,20210812,투자 단계 비공개,2000000000.0,,0,0,2017년 이전,1,IT
20000000.0,0,수도권,20140101,투자 단계 비공개,20000000.0,,0,0,2017년 이전,1,IT
400000000.0,2,수도권,20200618,Angel,300000000.0,2300000000.0,1,1,2017년 이후,39,IT
750000000.0,11,수도권,20191002,Seed,,,0,0,2017년 이후,37,IT
500000000.0,3,수도권,20210314,Seed,500000000.0,100.0,0,0,2017년 이후,1,None IT
350000000.0,4,수도권,20170201,투자 단계 비공개,100000000.0,,0,0,2017년 이전,7,IT
17350000000.0,0,수도권,20160719,투자 단계 비공개,5850000000.0,,0,0,2017년 이전,21,IT
14130106250.0,0,비수도권,20181231,투자 단계 비공개,100000000.0,,0,0,2017년 이전,1,None IT
600000000.0,0,수도권,20141229,투자 단계 비공개,600000000.0,,0,0,2017년 이전,3,None IT
25000000.0,1,수도권,20170330,투자 단계 비공개,10000000.0,,0,0,2017년 이후,8,IT
1600000000.0,0,수도권,20121022,투자 단계 비공개,1600000000.0,,1,1,2017년 이전,1,IT
1000000000.0,1,수도권,20190501,Seed,500000000.0,5000000000.0,1,1,2017년 이전,15,IT
500000000.0,1,수도권,20210902,Seed,500000000.0,,0,0,2017년 이전,17,IT
3200000000.0,7,수도권,20211105,Series A,3200000000.0,,0,0,2017년 이전,4,IT
4500000000.0,10,비수도권,20140709,투자 단계 비공개,4500000000.0,,0,0,2017년 이전,24,IT
2000000000.0,12,수도권,20190101,Angel,1000000000.0,,0,0,2017년 이후,7,IT
50000000.0,0,수도권,20171115,Seed,50000000.0,,0,1,2017년 이전,14,IT
2100000000.0,0,수도권,20160729,Series A,2100000000.0,,0,1,2017년 이전,1,None IT
